Lat,Lon,Site Name,Country,VIDA_ID,Province,District,Ratio of built-up area,Number of buildings,Number of large buildings,Number of medium buildings,Number of small buildings,Number of very small structures,Population sum,Population estimate,Customer density,Distance to the road [km],Distance to nearest hub [km],Nearest regional hub,Distance to railway [km],Healthcare facilities,Education facilities,Average relative wealth index,Total points of interest,Top five dominant crops,Total crop value [$/year],Total crop yield [kg/ha],Total crop value per hectare [$/ha],Percentage of nightlight overlap [%],Has nightlight?,Distance to the nightlight [km],Distance to nearest hydropower source [km],Distance to nearest transformer [km],Distance to nearest substation [km],Distance to nearest HV lines [km],Distance to nearest MV lines [km],Potential number of connections,Estimated energy demand [kWh/day],Average demand per connection [kWh/day],Length of minimum spanning tree [km],Total cost for minimum spanning tree [$],Potential PV production [kWh/kWp],Distance to nearest solar mill [Km],Distance to nearest mini-grid site [Km],Mini-grid site status,"Fatalities within 50 km (battles,riots,violence against civilians,explosions)","Fatalities within 25 km (battles,riots,violence against civilians,explosions)",Total number of incidents within 25km,Security risk,Travelhours,GHI,geometry,mg_id,avg_diesel_price,MG_diesel_cost,VIDA_Conn_All,VIDA_Pot_Con,PUoE,SME,ResC,ResB,ResA,hybrids,HGM_lcoe,HMG_Inv,HMG_GenOpex,HMG_GenOpex_y,HMG_SGnAOpex,HMG_SGnAOpex_y,HMG_npv_cost,HMG_cap,HMG_ren_cap,HMG_dl_cap,HMG_ren_share,HMG_bat_size,HMG_fuel_usage,Est_dem_kWh_year,No_of_poles,Poles_CAPEX,Cable_CAPEX,Dist_CAPEX,TdxLC,PSLC,Transp_of_mat,LogInstCAPEX,Conn_CAPEX,Tot_CAPEX,ResAConskWh_y,ResBConskWh_y,ResCConskWh_y,ResSMEConskWh_y,ResPUoEConskWh_y,ResARev_y,ResBRev_y,ResCRev_y,ResSMERev_y,ResPUoERev_y,ResARev_y2,ResBRev_y2,ResCRev_y2,ResSMERev_y2,ResPUoERev_y2,gen_opex_y2,sgna_opex_y2,TotalRev2,TotalOpex2,CAPEX_GAP2,CAPEX_subsidy2,Total_subsidy2,ResARev_y5,ResBRev_y5,ResCRev_y5,ResSMERev_y5,ResPUoERev_y5,gen_opex_y5,sgna_opex_y5,TotalRev5,TotalOpex5,CAPEX_GAP5,CAPEX_subsidy5,Total_subsidy5,ResARev_y7,ResBRev_y7,ResCRev_y7,ResSMERev_y7,ResPUoERev_y7,gen_opex_y7,sgna_opex_y7,TotalRev7,TotalOpex7,CAPEX_GAP7,CAPEX_subsidy7,Total_subsidy7
-14.23406149,31.56775303,,Zambia,11094,Eastern,Sinda,0.05,941,2,8,931,457,2134,1916,0.05,0,91.289,Nyimba,134.821,0,0,-0.49,0,"maize, cotton, sunflower, groundnut, tropical_fruit",509048,21993,301,100,Yes,0,0.301,0,20.442,0,0,941,209.427,0.223,16.186,412922.4,4.49,7.99,11.18,Construction license,"0,0,0,0","0,0,0,0",1,low,1.219903465,2006.041046,POINT (31.5677530298676 -14.2340614915326),270,1,1.034694708,1398,979,4,78,78,351,468,"[0.789, 319044.33, 9334.65, 1454.04, 141412.17, 17622.0, 469791.15, 79.95, 79.95, 0.0, 1.0, 232.22, 0.0, 84760.6]",0.789,319044.33,9334.65,1454.04,141412.17,17622,469791.15,79.95,79.95,0,1,232.22,0,84760.6,405,114291,32372,146663,24300,7995,26433,58728,169367,693802.33,13494.77983,23957.50513,13153.14003,19139.07467,15016.1,19567.43075,28030.281,8681.072419,12440.39853,3603.864,40250.20506,57658.28802,17856.96597,25589.89978,7413.148248,2990.96028,36248.454,148768.5071,39239.41428,545033.8229,556.725049,596.8061667,103707.383,148560.4893,46009.68382,65934.11223,19100.4792,7706.412,93396.6,383312.1475,101103.012,310490.1825,317.1503396,420.4220577,148145.0182,212217.2575,65724.39929,94186.2573,27284.85434,11008.53684,133416.162,547557.7866,144424.6988,146244.5434,149.3815561,296.9042311
-14.14835517,32.64716536,Welele,Zambia,24370,Eastern,Chadiza,0.02,102,0,0,102,15,117,208,0.02,0,57.211,Chipata,50.552,0,0,-0.17,0,,,,,0,No,21.434,0.042,22.012,36.697,57.137,22.013,102,22.134,0.217,2.366,51791.4,4.36,3.75,19.93,Construction license,"0,0,0,0","0,0,0,0",0,low,0.997944807,1963.180294,POINT (32.6471653593623 -14.1483551718529),275,1,1.028382085,117,82,0,7,7,30,38,"[0.8833, 24699.75, 640.22, 124.78, 11844.53, 1476.0, 37484.85, 5.06, 4.72, 0.343, 0.982, 16.55, 36.4, 6041.4]",0.8833,24699.75,640.22,124.78,11844.53,1476,37484.85,5.06,4.72,0.343,0.982,16.55,36.4,6041.4,59,16649.8,4732,21381.8,3540,506,2214,6260,14186,66527.55,1095.729986,2047.650011,1180.410003,1717.609265,0,1588.80848,2395.750513,779.0706017,1116.446022,0,3268.179043,4928.058805,1602.548228,2296.529468,0,256.67246,3036.132,12095.31554,3292.80446,54432.23446,663.8077373,703.9638892,8420.684944,12697.47772,4129.074189,5917.163918,0,661.334,7822.8,31164.40077,8484.134,35363.14923,431.2579175,534.7229662,12028.869,18138.22713,5898.343526,8452.612835,0,944.70938,11174.796,44518.05249,12119.50538,22009.49751,268.4085062,416.2073523
-11.97393226,33.13160794,Enyanyiweni Village,Zambia,13117,Eastern,Chasefu,0.04,102,0,0,102,40,215,208,0.04,0,37.385,Lundazi,193.056,0,0,-0.61,0,"maize, cotton, groundnut, soybean, sunflower",542313,23469,435,89.802,Yes,0,3.895,2.548,36.097,164.061,2.547,102,22.134,0.217,2.148,49281.6,4.3,2.84,2.65,Operational,"0,0,0,0","0,0,0,0",0,low,0.429762304,1937.107312,POINT (33.1316079408515 -11.9739322638831),276,1,1.01222267,142,100,0,8,8,36,48,"[0.8924, 29595.55, 737.21, 147.62, 14444.55, 1800.0, 44843.43, 6.19, 6.09, 0.101, 0.997, 19.6, 8.14, 7153.28]",0.8924,29595.55,737.21,147.62,14444.55,1800,44843.43,6.19,6.09,0.101,0.997,19.6,8.14,7153.28,54,15238.8,4296,19534.8,3240,619,2700,6559,17300,72989.35,1384.079982,2457.180013,1349.040003,1962.982017,0,2006.915975,2874.900615,890.366402,1275.938311,0,4128.22616,5913.670566,1831.483689,2624.605106,0,303.65434,3702.6,14497.98552,4006.25434,58491.36448,584.9136448,624.9761882,10636.65467,15236.97326,4718.94193,6762.473049,0,782.386,9540,37355.04291,10322.386,35634.30709,356.3430709,459.5669309,15194.36084,21765.87256,6740.964029,9660.128954,0,1117.63102,13627.8,53361.32639,14745.43102,19628.02361,196.2802361,343.7345463
-12.40096153,33.26193684,,Zambia,14106,Eastern,Lundazi,0.02,102,0,0,102,18,163,208,0.02,1.19,14.11,Lundazi,156.074,0,0,-0.03,0,"maize, cotton, groundnut, soybean, sunflower",542313,23469,435,0,No,6.863,0.835,3.259,14.91,156.982,3.259,102,22.134,0.217,2.526,53631.8,4.41,7.29,23.3,Construction license,"0,0,0,0","0,0,0,0",0,low,0.785077704,1973.454778,POINT (33.2619368372591 -12.4009615254964),277,1,1.02232803,120,84,0,7,7,31,39,"[0.8829, 25056.07, 627.3, 126.69, 12133.42, 1512.0, 38072.93, 5.05, 4.79, 0.261, 0.984, 16.82, 31.22, 6138.49]",0.8829,25056.07,627.3,126.69,12133.42,1512,38072.93,5.05,4.79,0.261,0.984,16.82,31.22,6138.49,63,17778.6,5052,22830.6,3780,505,2268,6553,14532,68971.67,1124.564986,2115.905011,1180.410003,1717.609265,0,1630.619229,2475.608863,779.0706017,1116.446022,0,3354.183755,5092.327432,1602.548228,2296.529468,0,260.60133,3110.184,12345.58888,3370.78533,56626.08112,674.1200133,714.2484101,8642.281916,13120.72698,4129.074189,5917.163918,0,671.457,8013.6,31809.247,8685.057,37162.423,442.4097976,545.8033334,12345.41819,18742.8347,5898.343526,8452.612835,0,959.16999,11447.352,45439.20925,12406.52199,23532.46075,280.1483423,427.8450326
-12.44029129,33.36613682,Mwase Lundazi,Zambia,10739,Eastern,Lundazi,0.03,204,0,0,204,57,346,415,0.03,0,25.387,Lundazi,156.293,0,0,-0.67,0,"maize, cotton, groundnut, soybean, sunflower",542313,23469,435,0,No,1.708,1.194,3.045,22.77,158.823,3.045,204,44.268,0.217,3.691,91613.7,4.42,4.08,34.62,Construction license,"0,0,0,0","0,0,0,0",0,low,1.528382571,1972.658345,POINT (33.3661368243791 -12.4402912921261),278,1,1.043468018,261,183,0,15,15,66,87,"[0.8863, 53979.26, 1351.76, 273.01, 26433.53, 3294.0, 82327.9, 10.88, 10.32, 0.563, 0.984, 36.23, 67.28, 13223.52]",0.8863,53979.26,1351.76,273.01,26433.53,3294,82327.9,10.88,10.32,0.563,0.984,36.23,67.28,13223.52,92,25962.4,7382,33344.4,5520,1088,4941,11549,31659,130531.66,2508.644968,4504.830024,2529.450006,3680.591282,0,3637.535204,5270.651128,1669.437004,2392.384333,0,7482.409915,10841.72937,3434.031917,4921.134574,0,561.58157,6775.758,26679.30578,7337.33957,103852.3542,567.4992034,607.5939552,19278.93658,27934.45098,8848.01612,12679.63697,0,1446.953,17458.2,68741.04065,18905.153,61790.61935,337.6536577,440.9605047,27539.77903,39904.09969,12639.30756,18112.74179,0,2066.95871,24938.874,98195.92807,27005.83271,32335.73193,176.6979887,324.2708451
-11.99151427,33.22404648,,Zambia,8752,Eastern,Chasefu,0.05,130,0,1,129,57,265,265,0.05,0,35.139,Lundazi,199.689,0,0,-0.57,0,"maize, cotton, groundnut, soybean, sunflower",542313,23469,435,0,No,9.631,2.083,10.348,30.124,174.22,10.249,130,28.643,0.22,2.603,61262.5,4.32,7.1,12.32,Operational,"0,0,0,0","0,0,0,0",0,low,0.695168497,1941.108656,POINT (33.2240464792712 -11.991514270887),279,1,1.019770964,187,131,0,11,11,48,61,"[0.8859, 39678.18, 988.76, 197.99, 18922.36, 2358.0, 59675.35, 8.3, 8.16, 0.136, 0.997, 26.27, 10.52, 9589.21]",0.8859,39678.18,988.76,197.99,18922.36,2358,59675.35,8.3,8.16,0.136,0.997,26.27,10.52,9589.21,65,18343,5206,23549,3900,830,3537,8267,22663,94157.18,1758.934978,3276.240018,1854.930004,2699.100274,0,2550.455718,3833.200821,1224.253803,1754.415178,0,5246.287411,7884.894088,2518.290072,3608.832021,0,407.26543,4850.406,19258.30359,5257.67143,74898.87641,571.7471481,611.8820446,13517.4153,20315.96435,6488.545154,9298.400443,0,1049.347,12497.4,49620.32525,13546.747,44536.85475,339.9759905,443.3862729,19309.50024,29021.16341,9268.82554,13282.67731,0,1498.98229,17852.418,70882.1665,19351.40029,23275.0135,177.6718588,325.3924717
-11.851824,33.18788046,Kamangadazi Village,Zambia,21392,Eastern,Chasefu,0.04,130,0,1,129,54,233,265,0.04,0,50.698,Lundazi,198.826,0,0,-0.43,0,"maize, cotton, groundnut, soybean, sunflower",542313,23469,435,0,No,14.673,0.063,17.493,46.379,162.37,17.493,130,28.643,0.22,2.604,61272.8,4.29,2.37,17.69,Operational,"0,0,0,0","0,0,0,0",0,low,0.465943317,1938.331568,POINT (33.1878804565032 -11.8518240032263),280,1,1.013251677,184,129,0,11,11,47,60,"[0.8845, 39280.63, 979.22, 196.08, 18633.47, 2322.0, 58979.44, 8.22, 8.09, 0.135, 0.997, 26.01, 10.59, 9492.12]",0.8845,39280.63,979.22,196.08,18633.47,2322,58979.44,8.22,8.09,0.135,0.997,26.01,10.59,9492.12,65,18343,5208,23551,3900,822,3483,8205,22317,93353.63,1730.099978,3207.985017,1854.930004,2699.100274,0,2508.644968,3753.34247,1224.253803,1754.415178,0,5160.2827,7720.625461,2518.290072,3608.832021,0,403.33656,4776.354,19008.03025,5179.69056,74345.59975,576.3224787,616.4751187,13295.81833,19892.71509,6488.545154,9298.400443,0,1039.224,12306.6,48975.47902,13345.824,44378.15098,344.0166743,447.4726743,18992.95105,28416.55584,9268.82554,13282.67731,0,1484.52168,17579.862,69961.00975,19064.38368,23392.62025,181.3381415,329.1240615
-17.42953055,24.54123906,,Zambia,17584,Western,Sesheke,0.03,180,1,2,177,35,334,366,0.03,0,26.929,Sesheke,90.421,0,0,-0.22,0,"maize, groundnut, tropical_fruit, sorghum, cassava",33906,12898,379,0,No,15.976,1.453,12.101,12.261,0.697,12.101,180,40.809,0.227,4.11,90641,4.7,2.48,18.66,Reserved,"0,0,0,0","0,0,0,0",0,low,1.834909056,2085.72616,POINT (24.5412390578611 -17.4295305460719),281,1,1.052185796,215,151,0,13,13,55,70,"[0.8757, 45473.9, 1099.8, 230.46, 21811.27, 2718.0, 68621.46, 9.03, 8.71, 0.317, 0.992, 30.56, 28.01, 11154.51]",0.8757,45473.9,1099.8,230.46,21811.27,2718,68621.46,9.03,8.71,0.317,0.992,30.56,28.01,11154.51,103,29066.6,8220,37286.6,6180,903,4077,11160,26123,120043.5,2018.449974,3754.02502,2192.190005,3189.845778,0,2926.752463,4392.209274,1446.845403,2073.399756,0,6020.329816,9034.774476,2976.160994,4264.983297,0,474.05622,5590.926,22296.24858,6064.98222,97747.25142,647.3327908,687.498236,15511.78805,23278.70915,7668.280637,10989.0187,0,1221.438,14405.4,57447.79655,15626.838,62595.70345,414.5410825,518.0300759,22158.4429,33253.41641,10954.06655,15697.70955,0,1744.81266,20577.978,82063.63541,22322.79066,37979.86459,251.5222821,399.3553328
-16.62673692,25.32552982,,Zambia,19049,Southern,Kazungula,0.03,135,4,4,127,35,332,275,0.03,0,149.888,Sesheke,23.288,0,1,-0.33,1,"maize, groundnut, vegetables, sunflower, tobacco",96438,8794,564,0,No,22.187,0.495,22.68,114.605,101.131,22.68,135,34.559,0.256,3.563,73513.5,4.65,77.56,82.94,Reserved,"0,0,0,0","0,0,0,0",0,low,6.050327155,2063.709961,POINT (25.3255298164238 -16.6267369216391),282,1,1.172074543,170,119,0,10,10,43,56,"[0.8796, 35423.68, 856.54, 179.49, 17189.02, 2142.0, 53693.4, 7.03, 6.78, 0.247, 0.992, 23.81, 23.83, 8689.75]",0.8796,35423.68,856.54,179.49,17189.02,2142,53693.4,7.03,6.78,0.247,0.992,23.81,23.83,8689.75,89,25115.8,7126,32241.8,5340,703,3213,9256,20587,97508.48,1614.75998,2934.965016,1686.300004,2453.727521,0,2341.40197,3433.909068,1112.958002,1594.922889,0,4816.263853,7063.550954,2289.354611,3280.756383,0,369.21093,4406.094,17449.9258,4775.30493,80058.5542,672.7609597,712.8895725,12409.43044,18199.71806,5898.677413,8453.091311,0,951.297,11352.6,44960.91723,12303.897,52547.56277,441.5761577,544.9702502,17726.75432,25998.12556,8426.205037,12075.16119,0,1358.91879,16217.082,64226.2461,17576.00079,33282.2339,279.6826378,427.3801234
-15.22639072,27.55486991,,Zambia,7947,Central,Shibuyunji,0.02,155,2,3,150,23,257,316,0.02,0,61.028,Mumbwa,73.637,0,0,-0.42,0,"maize, cotton, soybean, groundnut, sunflower",200687,15736,420,0,No,6.581,1.182,8.326,28.095,3.986,5.834,155,36.7,0.237,3.869,81846.5,4.54,15.81,85.87,Operational (no license),"0,0,0,0","0,0,0,0",0,low,0.809866906,2015.740599,POINT (27.5548699074022 -15.2263907201769),283,1,1.023033048,178,125,0,10,10,45,60,"[0.8882, 36496.76, 913.63, 184.52, 18055.69, 2250.0, 55792.34, 7.36, 6.98, 0.38, 0.986, 24.5, 39.74, 8941.6]",0.8882,36496.76,913.63,184.52,18055.69,2250,55792.34,7.36,6.98,0.38,0.986,24.5,39.74,8941.6,97,27373.4,7738,35111.4,5820,736,3375,9931,21625,103164.16,1730.099978,3071.475017,1686.300004,2453.727521,0,2508.644968,3593.625769,1112.958002,1594.922889,0,5160.2827,7392.088207,2289.354611,3280.756383,0,379.55764,4628.25,18122.4819,5007.80764,85041.6781,680.3334248,720.3958859,13295.81833,19046.21658,5898.677413,8453.091311,0,977.956,11925,46693.80363,12902.956,56470.35637,451.7628509,554.9864989,18992.95105,27207.3407,8426.205037,12075.16119,0,1397.00092,17034.75,66701.65798,18431.75092,36462.50202,291.7000161,439.1540235
-9.675165567,29.62484111,Chewe,Zambia,14722,Luapula,Kawambwa,0.03,196,1,5,190,34,352,399,0.03,0,61.765,Kawambwa,183.369,0,1,-0.08,2,"maize, cassava, sugarcane, groundnut, other_pulses",157316,45822,705,0,No,16.774,0.907,39.268,42.413,18.746,39.055,196,45.58,0.233,4.755,101920.1,4.4,18.27,21.85,Construction license,"0,0,0,0","0,0,0,0",0,low,2.050366246,1986.102534,POINT (29.6248411111989 -9.675165566699301),285,1,1.058313514,230,161,0,13,13,58,77,"[0.8879, 47190.49, 1181.49, 238.62, 23255.73, 2898.0, 72106.59, 9.51, 9.02, 0.492, 0.985, 31.67, 56.39, 11561.12]",0.8879,47190.49,1181.49,238.62,23255.73,2898,72106.59,9.51,9.02,0.492,0.985,31.67,56.39,11561.12,119,33581.8,9510,43091.8,7140,951,4347,12438,27853,130573.29,2220.294972,3958.790021,2192.190005,3189.845778,0,3219.427709,4631.784325,1446.845403,2073.399756,0,6622.362798,9527.580356,2976.160994,4264.983297,0,490.84134,5961.186,23391.08745,6452.02734,107182.2026,665.7279662,705.8026701,17062.96686,24548.45692,7668.280637,10989.0187,0,1264.686,15359.4,60268.72312,16624.086,70304.56688,436.6743284,539.929521,24374.28719,35067.23912,10954.06655,15697.70955,0,1806.59202,21940.758,86093.30241,23747.35002,44479.98759,276.2732149,423.7722833
-13.95502626,32.87531919,,Zambia,15998,Eastern,Vubwi,0.07,114,24,30,60,10,197,232,0.07,0,43.236,Chipata,23.685,0,1,-0.47,1,"maize, sunflower, soybean, groundnut, cotton",486919,19262,338,0,No,7.212,0.825,8.013,39.8,45.614,2.42,114,58.92,0.517,3.62,69106,4.33,4.08,10.32,Reserved,"0,0,0,0","0,0,0,0",0,low,1.564796706,1941.322795,POINT (32.8753191854792 -13.9550262584866),287,1,1.044503656,124,87,15,6,6,26,34,"[999999.0, 384682.87, 1312.97, 163.62, 12566.76, 1566.0, 398562.61, 11.25, 11.25, 0.0, 1.0, 168.63, 0.0, 61549.41]",999999,384682.87,1312.97,163.62,12566.76,1566,398562.61,11.25,11.25,0,1,168.63,0,61549.41,90,25398,7240,32638,5400,1125,2349,8874,15051,441245.87,980.3899876,1774.63001,1011.780002,1472.236513,56310.375,1421.565482,2076.317111,667.7748015,956.9537334,13514.49,2924.160197,4270.984298,1373.612767,1968.45383,27799.30593,336.56634,3221.262,38336.51702,3557.82834,402909.353,4631.141988,4672.036567,7534.297055,11004.48069,3539.206448,5071.854787,71626.797,867.186,8299.8,98776.63598,9166.986,342469.234,3936.427977,4041.795632,10762.67226,15719.79685,5055.723022,7245.096715,102318.2038,1238.76702,11856.186,141101.4926,13094.95302,300144.3774,3449.935372,3600.452073
-12.34103808,33.27590057,Mwase Lundazi,Zambia,8259,Eastern,Lundazi,0.02,230,2,3,225,47,310,468,0.02,0,10.999,Lundazi,162.809,0,0,-0.36,0,"maize, cotton, groundnut, soybean, sunflower",542313,23469,435,0,No,8.336,1.083,0,11.059,163.592,0,230,52.975,0.23,5.577,119568.7,4.41,4.58,26.26,Construction license,"0,0,0,0","0,0,0,0",0,low,0.526362629,1975.410945,POINT (33.2759005682115 -12.3410380778376),289,1,1.014970035,277,194,0,16,16,70,92,"[0.8853, 57373.64, 1436.89, 290.2, 28022.43, 3492.0, 87410.65, 11.57, 10.97, 0.598, 0.985, 38.51, 70.93, 14054.71]",0.8853,57373.64,1436.89,290.2,28022.43,3492,87410.65,11.57,10.97,0.598,0.985,38.51,70.93,14054.71,139,39225.8,11154,50379.8,8340,1157,5238,14735,33562,156050.44,2652.819966,4777.850026,2698.080006,3925.964034,0,3846.588951,5590.08453,1780.732804,2551.876622,0,7912.433473,11498.80388,3662.967378,5249.210212,0,596.9414,7183.044,28323.41494,7779.9854,127727.0251,658.3867271,698.4897446,20386.92144,29627.44801,9437.883861,13524.9461,0,1538.06,18507.6,72977.19941,20045.66,83073.24059,428.2125804,531.5407247,29122.52495,42322.52998,13481.92806,19320.25791,0,2197.1042,26437.932,104247.2409,28635.0362,51803.19911,267.0267995,414.6300789
-16.13029241,28.77425615,,Zambia,13874,Lusaka,Chirundu,0.01,125,0,1,124,75,354,255,0.01,0,10.992,Chirundu,76.998,0,0,-0.88,0,"sorghum, maize, soybean, cotton, groundnut",68701,8005,232,0,No,3.368,1.362,0,14.285,8.132,0,125,27.558,0.22,4.165,78024.5,4.48,12.36,50.46,Operational,"0,0,0,0","0,0,0,0",0,low,1.37145063,2024.477605,POINT (28.774256147868 -16.1302924088149),292,1,1.03900479,200,140,0,12,12,51,65,"[0.8796, 42146.16, 1055.98, 213.27, 20222.37, 2520.0, 63788.28, 8.5, 8.06, 0.44, 0.987, 28.28, 43.63, 10323.31]",0.8796,42146.16,1055.98,213.27,20222.37,2520,63788.28,8.5,8.06,0.44,0.987,28.28,43.63,10323.31,104,29348.8,8330,37678.8,6240,850,3780,10870,24220,114914.96,1874.274976,3481.005019,2023.560004,2944.473026,0,2717.698716,4072.775872,1335.549603,1913.907467,0,5590.306258,8377.699968,2747.225533,3936.907659,0,438.69639,5183.64,20652.13942,5622.33639,94262.82058,673.3058613,713.4654069,14403.80319,21585.71212,7078.412896,10143.70957,0,1130.331,13356,53211.63778,14486.331,61703.32222,440.7380158,544.2118087,20575.69698,30834.98613,10111.44604,14490.19343,0,1614.66717,19078.92,76012.32258,20693.58717,38902.63742,277.8759816,425.6873185
-10.47467365,31.72132187,,Zambia,8654,Northern,Mungwi,0.04,125,0,1,124,57,338,255,0.04,0,39.505,Chinsali,56.429,0,0,-0.2,0,"cassava, maize, groundnut, rice, other_pulses",121016,19411,408,0,No,17.465,0,37.678,40.877,40.867,37.678,125,27.558,0.22,2.879,63235.1,4.62,5.72,12.66,Reserved,"0,0,0,0","0,0,0,0",0,low,2.214428602,2085.004239,POINT (31.7213218705602 -10.4746736498793),293,1,1.062979535,182,128,0,11,11,47,59,"[0.8755, 38577.07, 932.8, 195.47, 18489.03, 2304.0, 58203.04, 7.66, 7.39, 0.269, 0.992, 25.93, 23.93, 9463.28]",0.8755,38577.07,932.8,195.47,18489.03,2304,58203.04,7.66,7.39,0.269,0.992,25.93,23.93,9463.28,72,20318.4,5758,26076.4,4320,766,3456,8542,22144,95339.47,1701.264978,3207.985017,1854.930004,2699.100274,0,2466.834219,3753.34247,1224.253803,1754.415178,0,5074.277988,7720.625461,2518.290072,3608.832021,0,402.08179,4739.328,18922.02554,5141.40979,76417.44446,597.0112848,637.1785488,13074.22136,19892.71509,6488.545154,9298.400443,0,1035.991,12211.2,48753.88205,13247.191,46585.58795,363.9499059,467.4435856,18676.40187,28416.55584,9268.82554,13282.67731,0,1479.90337,17443.584,69644.46056,18923.48737,25695.00944,200.7422612,348.5820063
-17.27755139,27.36618931,,Zambia,11828,Southern,Sinazongwe,0.02,125,0,1,124,110,336,255,0.02,0,71.806,Choma,28.296,0,0,-0.34,0,"maize, soybean, groundnut, sorghum, wheat",112708,14163,386,0,No,3.041,0.425,0,12.932,0.21,0.003,125,27.558,0.22,3.942,75457.2,4.61,3.5,56.42,Operational,"0,0,0,0","0,0,0,0",0,low,0.21839778,2060.042338,POINT (27.3661893126839 -17.2775513883088),294,1,1.00621135,235,165,0,14,14,60,77,"[0.8777, 49373.17, 1193.86, 250.17, 23833.51, 2970.0, 74673.31, 9.8, 9.46, 0.344, 0.991, 33.18, 33.78, 12111.63]",0.8777,49373.17,1193.86,250.17,23833.51,2970,74673.31,9.8,9.46,0.344,0.991,33.18,33.78,12111.63,99,27937.8,7884,35821.8,5940,980,4455,11375,28545,125114.97,2220.294972,4095.300022,2360.820005,3435.21853,0,3219.427709,4791.501026,1558.141203,2232.892045,0,6622.362798,9856.11761,3205.096456,4593.058936,0,514.59969,6109.29,24276.6358,6623.88969,100838.3342,611.1414194,651.2862054,17062.96686,25394.95544,8258.148378,11834.32784,0,1325.901,15741,62550.39851,17066.901,62564.57149,379.1792212,482.6149848,24374.28719,36276.45427,11796.68705,16905.22567,0,1894.03707,22485.87,89352.65417,24379.90707,35762.31583,216.741308,364.4983206
-12.23620567,30.31258792,,Zambia,47,Muchinga,Lavushimanda,0.02,250,0,2,248,58,388,509,0.02,0,116.035,Chilonga,87.124,1,0,-0.37,1,"maize, groundnut, sweet_potato, other_pulses, cassava",53602,29431,498,0,No,27.667,0.944,77.713,83.913,83.352,77.237,250,55.116,0.22,7.55,147075.4,4.55,11.18,19.87,Reserved,"0,0,0,0","0,0,0,0",0,low,4.254850609,2042.898557,POINT (30.3125879220796 -12.2362056698734),295,1,1.121010229,308,216,0,18,18,78,102,"[0.8807, 64068.54, 1548.98, 324.59, 31200.23, 3888.0, 97238.32, 12.72, 12.27, 0.446, 0.991, 43.06, 46.75, 15717.11]",0.8807,64068.54,1548.98,324.59,31200.23,3888,97238.32,12.72,12.27,0.446,0.991,43.06,46.75,15717.11,189,53335.8,15100,68435.8,11340,1272,5832,18444,37368,188316.34,2941.169963,5323.890029,3035.340007,4416.709539,0,4264.696446,6228.951333,2003.324404,2870.8612,0,8772.48059,12812.95289,4120.8383,5905.361489,0,667.68163,7997.616,31611.63327,8665.29763,156704.7067,725.4847534,765.601872,22602.89116,33013.44207,10617.61934,15215.56436,0,1720.327,20606.4,81449.51694,22326.727,106866.8231,494.7538105,598.1182873,32288.01679,47159.39055,15167.16907,21735.29015,0,2457.47089,29436.048,116349.8666,31893.51889,71966.47345,333.1781178,480.8332979
-9.112964224,31.53679033,,Zambia,19357,Northern,Mbala,0.03,282,0,1,281,72,625,574,0.03,0,35.269,Mbala,64.902,0,0,-0.64,0,"maize, sugarcane, other_pulses, groundnut, cassava",589706,83545,787,100,Yes,0,1.198,3.505,34.21,17.464,0,282,61.627,0.219,6.74,145474,4.4,3.94,46.93,Reserved,"0,0,0,0","0,0,0,0",0,low,0.352408649,1969.754382,POINT (31.5367903267822 -9.112964223559199),297,1,1.010022691,354,248,0,20,20,90,118,"[0.8877, 72757.15, 1821.24, 367.83, 35822.49, 4464.0, 111153.69, 14.66, 13.9, 0.758, 0.984, 48.84, 92.88, 17825.54]",0.8877,72757.15,1821.24,367.83,35822.49,4464,111153.69,14.66,13.9,0.758,0.984,48.84,92.88,17825.54,168,47409.6,13480,60889.6,10080,1466,6696,18242,42904,194792.75,3402.529957,6142.950033,3372.600007,4907.455043,0,4933.668438,7187.251539,2225.916005,3189.845778,0,10148.55598,14784.17641,4578.709222,6561.512765,0,756.62631,9182.448,36072.95438,9939.07431,158719.7956,639.9991759,680.0760884,26148.44272,38092.43315,11797.35483,16906.18262,0,1949.499,23659.2,92944.41332,25608.699,101848.3367,410.6787769,513.93966,37352.80374,54414.6814,16852.41007,24150.32238,0,2784.84093,33796.944,132770.2176,36581.78493,62022.5324,250.0908565,397.5980538
