Step,Res_BundleA,Res_BundleB,Res_BundleC,SME,PUE
2783,0.022174294,0,0,0,0
2784,0.018458151,0,0,0,0
2785,0.026599991,0,0,0,0
2786,0.004652435,0,0,0,0
2787,0.004082552,0,0,0,0
2788,0.022461329,0,0,0,0
2789,6.23E-05,0,0,0,0
2790,5.48E-06,0,0,0,0
2791,0.00246988,0,0,0,0
2792,0.001303924,0,0,0,0
2793,0.015579284,0,0,0,0
2794,0.00269009,0,0,0,0
2795,0.002087949,0,0,0,0
2796,0.000157174,0,0,0,0
2797,5.61E-05,0,0,0,0
2798,0.016627692,0,0,0,0
2799,0.021545855,0,0,0,0
2800,0,0,0,0,0
2801,0,0,0,0,0
2802,6.64E-05,0,0,0,0
2803,0.000565078,0,0,0,0
2804,0.063575757,0,0,0,0
2805,0.000872265,0,0,0,0
2806,0.00230134,0,0,0,0
2807,0.022799653,0,0,0,0
2808,0.0210781,0,0,0,0
2809,0.000662132,0,0,0,0
2810,0.001138815,0,0,0,0
2811,0.001364138,0,0,0,0
2812,0.00377304,0,0,0,0
2813,0.014313979,0,0,0,0
2814,0.006238279,0,0,0,0
2815,0.000960788,0,0,0,0
2816,0.001492303,0,0,0,0
2817,0.003441663,0,0,0,0
2818,0.01662581,0,0,0,0
2819,0.006748448,0,0,0,0
2820,0.006825374,0,0,0,0
2821,0.001608141,0,0,0,0
2822,0.016707555,0,0,0,0
2823,0.020655014,0,0,0,0
2824,0.002948322,0,0,0,0
2825,0.002797718,0,0,0,0
2826,0.003021516,0,0,0,0
2827,0.001350562,0,0,0,0
2828,0.000575465,0,0,0,0
2829,0.006719114,0,0,0,0
2830,0.005957539,0,0,0,0
2831,0.038759903,0,0,0,0
2832,0.007736885,0,0,0,0
2833,0.004889592,0,0,0,0
2834,0.004412909,0,0,0,0
2835,0.004187586,0,0,0,0
2836,0.004546753,0,0,0,0
2837,0.054899334,0,0,0,0
2838,0.011027962,0,0,0,0
2839,0.001074543,0,0,0,0
2840,0.022335614,0,0,0,0
2841,0.000329107,0,0,0,0
2842,0.04004056,0,0,0,0
2843,0.021043925,0,0,0,0
2844,0.020999503,0,0,0,0
2845,0.024012296,0,0,0,0
2846,0.015859506,0,0,0,0
2847,0.037180113,0,0,0,0
2848,0,0,0,0,0
2849,0.005832246,0,0,0,0
2850,0,0,0,0,0
2851,0.032413793,0,0,0,0
2852,0.036372122,0,0,0,0
2853,0.002685899,0,0,0,0
2854,0.002811794,0,0,0,0
2855,0.001242117,0,0,0,0
2856,0.026735174,0,0,0,0
2857,0.002224514,0,0,0,0
2858,0.002477127,0,0,0,0
2859,0.002451624,0,0,0,0
2860,0.00238952,0,0,0,0
2861,0.002571894,0,0,0,0
2862,0.000454241,0,0,0,0
2863,0.001367722,0,0,0,0
2864,0.000220164,0,0,0,0
2865,0.023415131,0,0,0,0
2866,0.010177143,0,0,0,0
2867,0.003536974,0,0,0,0
2868,0.000335732,0,0,0,0
2869,0.002452436,0,0,0,0
2870,0.063179762,0,0,0,0
2871,0.030300879,0,0,0,0
2872,0.020702711,0,0,0,0
2873,0.00841484,0,0,0,0
2874,0.000768393,0,0,0,0
2875,0.029328916,0,0,0,0
2876,0.019622467,0,0,0,0
2877,0.019532903,0,0,0,0
2878,0.021050287,0,0,0,0
2879,0.012312993,0,0,0,0
2880,0.013309484,0,0,0,0
2881,0.004471582,0,0,0,0
2882,0.004635204,0,0,0,0
2883,0.004510685,0,0,0,0
2884,0.016684051,0,0,0,0
2885,0.043119507,0,0,0,0
2886,0.02292645,0,0,0,0
2887,0.033026088,0,0,0,0
2888,0.012214166,0,0,0,0
2889,0.039898963,0,0,0,0
2890,0.011737778,0,0,0,0
2891,0.012309277,0,0,0,0
2892,0.011782177,0,0,0,0
2893,0.000985695,0,0,0,0
2894,0.050948422,0,0,0,0
2895,0.005806435,0,0,0,0
2896,0.003057477,0,0,0,0
2897,0.028570898,0,0,0,0
2898,1.79E-05,0,0,0,0
2899,0.033885987,0,0,0,0
2900,0.000631127,0,0,0,0
2901,0.009068511,0,0,0,0
2902,0.020385979,0,0,0,0
2903,0.031488284,0,0,0,0
2904,0.008083829,0,0,0,0
2905,0.000565649,0,0,0,0
2906,0.005358916,0,0,0,0
2907,0.00554434,0,0,0,0
2908,0.05453484,0,0,0,0
2909,0.009818193,0,0,0,0
2910,0.012694623,0,0,0,0
2911,0.000114498,0,0,0,0
2912,0.000103162,0,0,0,0
2913,0.026176427,0,0,0,0
2914,0.005458436,0,0,0,0
2915,0.006772334,0,0,0,0
2916,0.012043579,0,0,0,0
2917,0.011204484,0,0,0,0
2918,0.027554588,0,0,0,0
2919,0.023388541,0,0,0,0
2920,0.001202517,0,0,0,0
2921,0,0,0,0,0
2922,7.20E-06,0,0,0,0
2923,0.001588307,0,0,0,0
2924,0.001385036,0,0,0,0
2925,0.001656775,0,0,0,0
2926,0.000959048,0,0,0,0
2927,0.019802744,0,0,0,0
2928,0.04294058,0,0,0,0
2929,0.004937372,0,0,0,0
2930,0.005083216,0,0,0,0
2931,0.000438913,0,0,0,0
2932,0.013111702,0,0,0,0
2933,0.001463867,0,0,0,0
2934,0.003989856,0,0,0,0
2935,0.002278203,0,0,0,0
2936,0.000259234,0,0,0,0
2937,0.055846376,0,0,0,0
2938,0.016642301,0,0,0,0
2939,0.016506493,0,0,0,0
2940,0.001964232,0,0,0,0
2941,0.03298439,0,0,0,0
2942,0.064455427,0,0,0,0
2943,0.003154113,0,0,0,0
2944,0.032235694,0,0,0,0
2945,0.031772278,0,0,0,0
2946,8.19E-05,0,0,0,0
2947,0.000916067,0,0,0,0
2948,4.50E-05,0,0,0,0
2949,0.00171842,0,0,0,0
2950,0.004467368,0,0,0,0
2951,0.046925044,0,0,0,0
2952,0.016868886,0,0,0,0
2953,0.004456056,0,0,0,0
2954,0.004652435,0,0,0,0
2955,0.004353938,0,0,0,0
2956,0.030118634,0,0,0,0
2957,1.46E-05,0,0,0,0
2958,9.90E-07,0,0,0,0
2959,0.02307988,0,0,0,0
2960,0.003142009,0,0,0,0
2961,0.038847315,0,0,0,0
2962,0.000436004,0,0,0,0
2963,0.004980023,0,0,0,0
2964,0.000135869,0,0,0,0
2965,5.65E-05,0,0,0,0
2966,0.057730324,0,0,0,0
2967,0.013495928,0,0,0,0
2968,0.010000341,0,0,0,0
2969,0.0291169,0,0,0,0
2970,0.002048156,0,0,0,0
2971,0.000527462,0,0,0,0
2972,0.005466037,0,0,0,0
2973,0.00012676,0,0,0,0
2974,0.002061055,0,0,0,0
2975,0.045057644,0,0,0,0
2976,0.023065292,0,0,0,0
2977,0.000662132,0,0,0,0
2978,0.001138815,0,0,0,0
2979,0.001454818,0,0,0,0
2980,0.007690828,0,0,0,0
2981,0.014195037,0,0,0,0
2982,0.003472507,0,0,0,0
2983,0.044217816,0,0,0,0
2984,0.001665666,0,0,0,0
2985,0.007170562,0,0,0,0
2986,0.00767096,0,0,0,0
2987,0.005041295,0,0,0,0
2988,0.004145813,0,0,0,0
2989,0.002004045,0,0,0,0
2990,0.016985796,0,0,0,0
2991,0.012830651,0,0,0,0
2992,0.001450055,0,0,0,0
2993,3.29E-05,0,0,0,0
2994,0.002583736,0,0,0,0
2995,0.000199645,0,0,0,0
2996,0.000373384,0,0,0,0
2997,0.022167021,0,0,0,0
2998,0.021895762,0,0,0,0
2999,0.047311696,0,0,0,0
3000,0.004346586,0,0,0,0
3001,0.004889592,0,0,0,0
3002,0.004412909,0,0,0,0
3003,0.004465954,0,0,0,0
3004,0.030456912,0,0,0,0
3005,0.013157173,0,0,0,0
3006,0.032457409,0,0,0,0
3007,0.001307989,0,0,0,0
3008,0.053536491,0,0,0,0
3009,0.02089772,0,0,0,0
3010,0.002042485,0,0,0,0
3011,0.003289589,0,0,0,0
3012,0.003593372,0,0,0,0
3013,0.030670423,0,0,0,0
3014,0.00239058,0,0,0,0
3015,0.000862949,0,0,0,0
3016,0.023791226,0,0,0,0
3017,0.005392211,0,0,0,0
3018,0.030036811,0,0,0,0
3019,0.005355361,0,0,0,0
3020,0.023690428,0,0,0,0
3021,0.003530413,0,0,0,0
3022,0.001800069,0,0,0,0
3023,0.003789761,0,0,0,0
3024,0.019483548,0,0,0,0
3025,0.002224514,0,0,0,0
3026,0.002477127,0,0,0,0
3027,0.0147977,0,0,0,0
3028,0.01137579,0,0,0,0
3029,0.000543207,0,0,0,0
3030,0.002350739,0,0,0,0
3031,0.000125778,0,0,0,0
3032,0.00069964,0,0,0,0
3033,0.014423987,0,0,0,0
3034,0,0,0,0,0
3035,0,0,0,0,0
3036,8.96E-05,0,0,0,0
3037,0.003283179,0,0,0,0
3038,0.02072163,0,0,0,0
3039,0.00837565,0,0,0,0
3040,0.000571423,0,0,0,0
3041,0.000337292,0,0,0,0
3042,0.029031548,0,0,0,0
3043,0.011049423,0,0,0,0
3044,0.007076327,0,0,0,0
3045,0.008102986,0,0,0,0
3046,0.007289697,0,0,0,0
3047,0.027418256,0,0,0,0
3048,0.005977025,0,0,0,0
3049,0.004471582,0,0,0,0
3050,0.004943326,0,0,0,0
3051,0.027225942,0,0,0,0
3052,0.017972685,0,0,0,0
3053,0.00506045,0,0,0,0
3054,0.009626275,0,0,0,0
3055,0.044002145,0,0,0,0
3056,0.051173466,0,0,0,0
3057,0.030963959,0,0,0,0
3058,0.005166737,0,0,0,0
3059,0.006579486,0,0,0,0
3060,0.008886141,0,0,0,0
3061,0.00281936,0,0,0,0
3062,0.010195015,0,0,0,0
3063,0.00207015,0,0,0,0
3064,0.000118947,0,0,0,0
3065,0.000336449,0,0,0,0
3066,0.000829398,0,0,0,0
3067,0.037514537,0,0,0,0
3068,0.000624013,0,0,0,0
3069,0.007809554,0,0,0,0
3070,0.029177157,0,0,0,0
3071,0.004926078,0,0,0,0
3072,0.001011784,0,0,0,0
3073,0.000565649,0,0,0,0
3074,0.005715146,0,0,0,0
3075,0.031033467,0,0,0,0
3076,0.052071352,0,0,0,0
3077,0.035810634,0,0,0,0
3078,0.035011692,0,0,0,0
3079,0.000365827,0,0,0,0
3080,0.002739196,0,0,0,0
3081,0.030933888,0,0,0,0
3082,0.015525328,0,0,0,0
3083,0.016218725,0,0,0,0
3084,0.000353487,0,0,0,0
3085,0.023883375,0,0,0,0
3086,0.001246863,0,0,0,0
3087,0,0,0,0,0
3088,0.002431757,0,0,0,0
3089,0.028916223,0,0,0,0
3090,0.00052035,0,0,0,0
3091,0.001282458,0,0,0,0
3092,0.001390995,0,0,0,0
3093,0.001785926,0,0,0,0
3094,0.002464632,0,0,0,0
3095,0.024628007,0,0,0,0
3096,0.024433474,0,0,0,0
3097,0.004937372,0,0,0,0
3098,0.00542112,0,0,0,0
3099,0.002456736,0,0,0,0
3100,0.002705569,0,0,0,0
3101,0.002320858,0,0,0,0
3102,0.002538432,0,0,0,0
3103,0.001083828,0,0,0,0
3104,0.007648747,0,0,0,0
3105,0.016743274,0,0,0,0
3106,0.035999804,0,0,0,0
3107,0.036743256,0,0,0,0
3108,0.003097509,0,0,0,0
3109,0.025540582,0,0,0,0
3110,0.020568437,0,0,0,0
3111,0.002632877,0,0,0,0
3112,0.0015869,0,0,0,0
3113,0.02716887,0,0,0,0
3114,0.001985285,0,0,0,0
3115,0.000989375,0,0,0,0
3116,1.44E-05,0,0,0,0
3117,0.002521525,0,0,0,0
3118,0.002806916,0,0,0,0
3119,0.006182298,0,0,0,0
3120,0.005065733,0,0,0,0
3121,0.004456056,0,0,0,0
3122,0.004961703,0,0,0,0
3123,0.024370399,0,0,0,0
3124,0.005132989,0,0,0,0
3125,2.92E-05,0,0,0,0
3126,2.75E-06,0,0,0,0
3127,0.032877508,0,0,0,0
3128,0.001931013,0,0,0,0
3129,0.000761544,0,0,0,0
3130,0.002543014,0,0,0,0
3131,0.023604302,0,0,0,0
3132,0.003247866,0,0,0,0
3133,0.000560577,0,0,0,0
3134,0.022099242,0,0,0,0
3135,0.01042555,0,0,0,0
3136,0.000110225,0,0,0,0
3137,0.024616642,0,0,0,0
3138,6.64E-05,0,0,0,0
3139,0.000535019,0,0,0,0
3140,0.00555738,0,0,0,0
3141,0.000165142,0,0,0,0
3142,0.004375532,0,0,0,0
3143,0.01926356,0,0,0,0
3144,0.020737788,0,0,0,0
3145,0.000662132,0,0,0,0
3146,0.006873748,0,0,0,0
3147,0.001364138,0,0,0,0
3148,0.007847755,0,0,0,0
3149,0.014505439,0,0,0,0
3150,0.005849335,0,0,0,0
3151,0.044888397,0,0,0,0
3152,0.001041269,0,0,0,0
3153,0.004542301,0,0,0,0
3154,0.003829204,0,0,0,0
3155,0.002764689,0,0,0,0
3156,0.004567215,0,0,0,0
3157,4.89E-05,0,0,0,0
3158,0.010680006,0,0,0,0
3159,0.007770256,0,0,0,0
3160,0.001677567,0,0,0,0
3161,0.003974929,0,0,0,0
3162,0.001586193,0,0,0,0
3163,0.000795426,0,0,0,0
3164,0.00037185,0,0,0,0
3165,0.021288811,0,0,0,0
3166,0.051960616,0,0,0,0
3167,0.027296976,0,0,0,0
3168,0.004346586,0,0,0,0
3169,0.004889592,0,0,0,0
3170,0.02634243,0,0,0,0
3171,0.004187586,0,0,0,0
3172,0.028329695,0,0,0,0
3173,0.044626074,0,0,0,0
3174,0.005069481,0,0,0,0
3175,0.003482,0,0,0,0
3176,0.000884352,0,0,0,0
3177,0.000824145,0,0,0,0
3178,0.014085157,0,0,0,0
3179,0.015902609,0,0,0,0
3180,0.044228375,0,0,0,0
3181,0.024012296,0,0,0,0
3182,0.015859506,0,0,0,0
3183,0.018307124,0,0,0,0
3184,0.000335629,0,0,0,0
3185,0.02512584,0,0,0,0
3186,0.029241788,0,0,0,0
3187,0.036567013,0,0,0,0
3188,0.037281003,0,0,0,0
3189,0.004579747,0,0,0,0
3190,0.001831111,0,0,0,0
3191,0.001333948,0,0,0,0
3192,0.033096497,0,0,0,0
3193,0.002372387,0,0,0,0
3194,0.014786967,0,0,0,0
3195,0.002451624,0,0,0,0
3196,0.022745462,0,0,0,0
3197,0.002784696,0,0,0,0
3198,0.000534632,0,0,0,0
3199,0.001589444,0,0,0,0
3200,0.000625574,0,0,0,0
3201,0.021624399,0,0,0,0
3202,0.00520815,0,0,0,0
3203,0.009343388,0,0,0,0
3204,0.00042695,0,0,0,0
3205,0.00045411,0,0,0,0
3206,0.009600426,0,0,0,0
3207,0.001314132,0,0,0,0
3208,0.027713416,0,0,0,0
3209,0.004819516,0,0,0,0
3210,0.013313953,0,0,0,0
3211,0.018367745,0,0,0,0
3212,0.020967363,0,0,0,0
3213,0.044834122,0,0,0,0
3214,0.021050287,0,0,0,0
3215,0.015819249,0,0,0,0
3216,0.007679046,0,0,0,0
3217,0.004768828,0,0,0,0
3218,0.027669396,0,0,0,0
3219,0.004510685,0,0,0,0
3220,0.032626217,0,0,0,0
3221,0.036780828,0,0,0,0
3222,0.010057758,0,0,0,0
3223,0.031713854,0,0,0,0
3224,0.021488115,0,0,0,0
3225,0.022822904,0,0,0,0
3226,0.022651076,0,0,0,0
3227,0.050029652,0,0,0,0
3228,0.022736757,0,0,0,0
3229,0.001902154,0,0,0,0
3230,0.019889318,0,0,0,0
3231,0.004555046,0,0,0,0
3232,0.002691586,0,0,0,0
3233,0,0,0,0,0
3234,8.97E-05,0,0,0,0
3235,0.006516465,0,0,0,0
3236,0.000432787,0,0,0,0
3237,0.039205003,0,0,0,0
3238,0.01215562,0,0,0,0
3239,0.021978176,0,0,0,0
3240,0.003513631,0,0,0,0
3241,0.00060325,0,0,0,0
3242,0.031989525,0,0,0,0
3243,0.005198756,0,0,0,0
3244,0.049319949,0,0,0,0
3245,0.035438456,0,0,0,0
3246,0.034753312,0,0,0,0
3247,0.000185897,0,0,0,0
3248,0.001174237,0,0,0,0
3249,0.017893378,0,0,0,0
3250,0.035573303,0,0,0,0
3251,0.062123164,0,0,0,0
3252,0.026031173,0,0,0,0
3253,0.023527009,0,0,0,0
3254,0.013099702,0,0,0,0
3255,0.021777587,0,0,0,0
3256,0.045118721,0,0,0,0
3257,0.016098112,0,0,0,0
3258,0.000378615,0,0,0,0
3259,0.001195976,0,0,0,0
3260,0.001444393,0,0,0,0
3261,0.00384737,0,0,0,0
3262,0.001232147,0,0,0,0
3263,0.025441785,0,0,0,0
3264,0.021800208,0,0,0,0
3265,0.029801369,0,0,0,0
3266,0.005083216,0,0,0,0
3267,0.000411555,0,0,0,0
3268,0.008947824,0,0,0,0
3269,0.004179163,0,0,0,0
3270,0.004922867,0,0,0,0
3271,0.001269774,0,0,0,0
3272,0.004933803,0,0,0,0
3273,0.005755458,0,0,0,0
3274,0.004483262,0,0,0,0
3275,0.027603402,0,0,0,0
3276,5.23E-05,0,0,0,0
3277,0.000868513,0,0,0,0
3278,0.014523225,0,0,0,0
3279,0.001648761,0,0,0,0
3280,0.052484746,0,0,0,0
3281,0,0,0,0,0
3282,5.85E-05,0,0,0,0
3283,0.000176165,0,0,0,0
3284,7.55E-05,0,0,0,0
3285,0.005279238,0,0,0,0
3286,0.002696845,0,0,0,0
3287,0.013883159,0,0,0,0
3288,0.006271451,0,0,0,0
3289,0.026599991,0,0,0,0
3290,0.004652435,0,0,0,0
3291,0.004082552,0,0,0,0
3292,0.010790504,0,0,0,0
3293,1.17E-05,0,0,0,0
3294,7.71E-06,0,0,0,0
3295,0.023962276,0,0,0,0
3296,0.002167899,0,0,0,0
3297,0.014033272,0,0,0,0
3298,0.000187102,0,0,0,0
3299,0.024669514,0,0,0,0
3300,0.000180738,0,0,0,0
3301,6.45E-05,0,0,0,0
3302,0.020274056,0,0,0,0
3303,0.000640186,0,0,0,0
3304,0.013386826,0,0,0,0
3305,0,0,0,0,0
3306,0.003467809,0,0,0,0
3307,0.004384302,0,0,0,0
3308,0.080160134,0,0,0,0
3309,0.001375243,0,0,0,0
3310,0.004886944,0,0,0,0
3311,0.025381616,0,0,0,0
3312,0.021759061,0,0,0,0
3313,0.003952534,0,0,0,0
3314,0.001138815,0,0,0,0
3315,0.001364138,0,0,0,0
3316,0.003846219,0,0,0,0
3317,0.014307682,0,0,0,0
3318,0.007793719,0,0,0,0
3319,0.006923484,0,0,0,0
3320,0.001177758,0,0,0,0
3321,0.003652029,0,0,0,0
3322,0.004114612,0,0,0,0
3323,0.00695717,0,0,0,0
3324,0.000408793,0,0,0,0
3325,9.63E-05,0,0,0,0
3326,0.003477954,0,0,0,0
3327,0.017597076,0,0,0,0
3328,0.002837916,0,0,0,0
3329,0.002797718,0,0,0,0
3330,0,0,0,0,0
3331,0.000212698,0,0,0,0
3332,0.000855047,0,0,0,0
3333,0.023602569,0,0,0,0
3334,0.013055863,0,0,0,0
3335,0.012866115,0,0,0,0
3336,0.001904638,0,0,0,0
3337,0.029187942,0,0,0,0
3338,0.004412909,0,0,0,0
3339,0.004187586,0,0,0,0
3340,0.017837013,0,0,0,0
3341,0.023173517,0,0,0,0
3342,0.069790064,0,0,0,0
3343,0.000501543,0,0,0,0
3344,0.017049926,0,0,0,0
3345,0.002281421,0,0,0,0
3346,0.026262821,0,0,0,0
3347,0.006510314,0,0,0,0
3348,0.006496571,0,0,0,0
3349,0.007428633,0,0,0,0
3350,0.001371122,0,0,0,0
3351,0.020390052,0,0,0,0
3352,0.001108806,0,0,0,0
3353,0.005832246,0,0,0,0
3354,0.0058042,0,0,0,0
3355,0.01188879,0,0,0,0
3356,0.050765453,0,0,0,0
3357,0.001649569,0,0,0,0
3358,0.001030936,0,0,0,0
3359,0.000711386,0,0,0,0
3360,0.005521964,0,0,0,0
3361,0.01327902,0,0,0,0
3362,0.002477127,0,0,0,0
3363,0.002451624,0,0,0,0
3364,0.007030024,0,0,0,0
3365,0.003074524,0,0,0,0
3366,0.001497455,0,0,0,0
3367,0.000956891,0,0,0,0
3368,0.000468643,0,0,0,0
3369,0.011728531,0,0,0,0
3370,0.009753164,0,0,0,0
3371,0.002014,0,0,0,0
3372,0.000211727,0,0,0,0
3373,0.00154661,0,0,0,0
3374,0.018202862,0,0,0,0
3375,0.022806058,0,0,0,0
3376,0.009901046,0,0,0,0
3377,0,0,0,0,0
3378,0,0,0,0,0
3379,0.005122043,0,0,0,0
3380,0.028997397,0,0,0,0
3381,0.019869751,0,0,0,0
3382,0.022278348,0,0,0,0
3383,0.011807,0,0,0,0
3384,0.006075109,0,0,0,0
3385,0.004471582,0,0,0,0
3386,0.004635204,0,0,0,0
3387,0.004510685,0,0,0,0
3388,0.011913192,0,0,0,0
3389,0.067110406,0,0,0,0
3390,0.007544674,0,0,0,0
3391,8.64E-05,0,0,0,0
3392,0.013284396,0,0,0,0
3393,0.001268284,0,0,0,0
3394,0.025475202,0,0,0,0
3395,0.001249545,0,0,0,0
3396,0.001196038,0,0,0,0
3397,0.00010006,0,0,0,0
3398,0.002003301,0,0,0,0
3399,0.005184577,0,0,0,0
3400,0.000118947,0,0,0,0
3401,0.002247734,0,0,0,0
3402,0,0,0,0,0
3403,0.005507608,0,0,0,0
3404,0.002611877,0,0,0,0
3405,0.01235923,0,0,0,0
3406,0.034449909,0,0,0,0
3407,0.021978176,0,0,0,0
3408,0.007881722,0,0,0,0
3409,0.000565649,0,0,0,0
3410,0.005358916,0,0,0,0
3411,0.005198756,0,0,0,0
3412,0.006702169,0,0,0,0
3413,0.031845638,0,0,0,0
3414,0.03415604,0,0,0,0
3415,0.000138719,0,0,0,0
3416,0.000905574,0,0,0,0
3417,0.001183388,0,0,0,0
3418,0.047439603,0,0,0,0
3419,0.025343487,0,0,0,0
3420,0.023889311,0,0,0,0
3421,0.021591191,0,0,0,0
3422,0.014069743,0,0,0,0
3423,0.044013976,0,0,0,0
3424,0,0,0,0,0
3425,0,0,0,0,0
3426,0.000629572,0,0,0,0
3427,0.00313902,0,0,0,0
3428,0.000421886,0,0,0,0
3429,0.000598328,0,0,0,0
3430,0.001771178,0,0,0,0
3431,0.027664345,0,0,0,0
3432,0.032880361,0,0,0,0
3433,0.004937372,0,0,0,0
3434,0.005083216,0,0,0,0
3435,0.000411555,0,0,0,0
3436,0.002993424,0,0,0,0
3437,0.007216769,0,0,0,0
3438,0.001235788,0,0,0,0
3439,0.002018721,0,0,0,0
3440,0.002172956,0,0,0,0
3441,0.030742708,0,0,0,0
3442,0.027117401,0,0,0,0
3443,0.004462651,0,0,0,0
3444,0.002804669,0,0,0,0
3445,0.04660222,0,0,0,0
3446,0.05072505,0,0,0,0
3447,0.001734325,0,0,0,0
3448,0.020604216,0,0,0,0
3449,0.019107356,0,0,0,0
3450,0.001501999,0,0,0,0
3451,0.001514777,0,0,0,0
3452,4.29E-05,0,0,0,0
3453,0.002019334,0,0,0,0
3454,0.002380758,0,0,0,0
3455,0.027582926,0,0,0,0
3456,0.039172984,0,0,0,0
3457,0.004456056,0,0,0,0
3458,0.004652435,0,0,0,0
3459,0.004082552,0,0,0,0
3460,0.034515198,0,0,0,0
3461,3.94E-05,0,0,0,0
3462,4.02E-06,0,0,0,0
3463,0.032988545,0,0,0,0
3464,6.19E-05,0,0,0,0
3465,0.023799799,0,0,0,0
3466,0.001410277,0,0,0,0
3467,0.012925026,0,0,0,0
3468,0,0,0,0,0
3469,8.00E-06,0,0,0,0
3470,0.024361535,0,0,0,0
3471,0.000372506,0,0,0,0
3472,0,0,0,0,0
3473,0,0,0,0,0
3474,9.29E-05,0,0,0,0
3475,0.002782129,0,0,0,0
3476,0.006467278,0,0,0,0
3477,0.000177816,0,0,0,0
3478,0.002488866,0,0,0,0
3479,0.024749063,0,0,0,0
3480,0.046178371,0,0,0,0
3481,0.000662132,0,0,0,0
3482,0.001138815,0,0,0,0
3483,0.001454818,0,0,0,0
3484,0.008903815,0,0,0,0
3485,0.002004969,0,0,0,0
3486,0.004875513,0,0,0,0
3487,0.029121362,0,0,0,0
3488,0.001621746,0,0,0,0
3489,0.009446497,0,0,0,0
3490,0.009978734,0,0,0,0
3491,0.006748448,0,0,0,0
3492,0.004294826,0,0,0,0
3493,0.001025654,0,0,0,0
3494,0.021328267,0,0,0,0
3495,0.00791425,0,0,0,0
3496,0.004621642,0,0,0,0
3497,0.004447335,0,0,0,0
3498,0.001741901,0,0,0,0
3499,0.00183004,0,0,0,0
3500,0.000412617,0,0,0,0
3501,0.023241367,0,0,0,0
3502,0.027259495,0,0,0,0
3503,0.02799465,0,0,0,0
3504,0.009500246,0,0,0,0
3505,0.004889592,0,0,0,0
3506,0.004412909,0,0,0,0
3507,0.004465954,0,0,0,0
3508,0.052974798,0,0,0,0
3509,0.049075323,0,0,0,0
3510,0.029430201,0,0,0,0
3511,0.000278962,0,0,0,0
3512,0.007365581,0,0,0,0
3513,0.061948779,0,0,0,0
3514,0.019011141,0,0,0,0
3515,0.021043925,0,0,0,0
3516,0.020999503,0,0,0,0
3517,0.024367602,0,0,0,0
3518,0.042594432,0,0,0,0
3519,0.029640981,0,0,0,0
3520,0.037245337,0,0,0,0
3521,0.014583457,0,0,0,0
3522,0.016020244,0,0,0,0
3523,0.049108212,0,0,0,0
3524,0.052120321,0,0,0,0
3525,0.00372168,0,0,0,0
3526,0.001905084,0,0,0,0
3527,0.002857745,0,0,0,0
3528,0.019483548,0,0,0,0
3529,0.002224514,0,0,0,0
3530,0.002477127,0,0,0,0
3531,0.002614594,0,0,0,0
3532,0.011569117,0,0,0,0
3533,0.003096042,0,0,0,0
3534,0.000454241,0,0,0,0
3535,0.000998823,0,0,0,0
3536,0.000276872,0,0,0,0
3537,0.015238623,0,0,0,0
3538,2.84E-05,0,0,0,0
3539,0.000671726,0,0,0,0
3540,0.00072812,0,0,0,0
3541,0.005354383,0,0,0,0
3542,0.078645804,0,0,0,0
3543,0.022542214,0,0,0,0
3544,0.001325279,0,0,0,0
3545,0.000241038,0,0,0,0
3546,0.023707005,0,0,0,0
3547,0.005515841,0,0,0,0
3548,0.021018423,0,0,0,0
3549,0.020922487,0,0,0,0
3550,0.00519659,0,0,0,0
3551,0.018650909,0,0,0,0
3552,0.001721143,0,0,0,0
3553,0.004471582,0,0,0,0
3554,0.004635204,0,0,0,0
3555,0.00481053,0,0,0,0
3556,0.044008672,0,0,0,0
3557,0.029489065,0,0,0,0
3558,0.030715543,0,0,0,0
3559,0.045288334,0,0,0,0
3560,0.036581176,0,0,0,0
3561,0.056179739,0,0,0,0
3562,0.022651076,0,0,0,0
3563,0.023753933,0,0,0,0
3564,0.027501696,0,0,0,0
3565,0.004404881,0,0,0,0
3566,0.021451279,0,0,0,0
3567,0.005020516,0,0,0,0
3568,0,0,0,0,0
3569,0.000336449,0,0,0,0
3570,0.000395117,0,0,0,0
3571,0.006516465,0,0,0,0
3572,0.000503646,0,0,0,0
3573,0.007473091,0,0,0,0
3574,0.029296965,0,0,0,0
3575,0.028904549,0,0,0,0
3576,0.000867394,0,0,0,0
3577,0.000565649,0,0,0,0
3578,0.005358916,0,0,0,0
3579,0.00554434,0,0,0,0
3580,0.049664273,0,0,0,0
3581,0.007695092,0,0,0,0
3582,0.006081708,0,0,0,0
3583,3.28E-05,0,0,0,0
3584,0.00224434,0,0,0,0
3585,0.020598112,0,0,0,0
3586,0.003546345,0,0,0,0
3587,0.004774845,0,0,0,0
3588,0.018540456,0,0,0,0
3589,0.040320782,0,0,0,0
3590,0.017285918,0,0,0,0
3591,0.03852956,0,0,0,0
3592,0.03211254,0,0,0,0
3593,0.030137447,0,0,0,0
3594,0.000538355,0,0,0,0
3595,0.000266075,0,0,0,0
3596,0.000356571,0,0,0,0
3597,0.002527072,0,0,0,0
3598,0.000341899,0,0,0,0
3599,0.031353142,0,0,0,0
3600,0.018838975,0,0,0,0
3601,0.004937372,0,0,0,0
3602,0.005083216,0,0,0,0
3603,0.002484094,0,0,0,0
3604,0.005330115,0,0,0,0
3605,0.001343916,0,0,0,0
3606,0.002142319,0,0,0,0
